PPN,title,creatorln,creatorfn,creatorentity,format,subject,language,extent,publisher,description,cote,handle Nakala jp2,handle_full_georef,handle geotiff,handle geotiff pdf,handle geotiff points,handle geotiff jp2,group,date,type,spatial,licence
181174499,Plano topográfico y geológico de la Republica de Chile por A. Pissis,Pissis,Pierre Joseph Aimé,,78 x 55 cm chacune,Coquimbo (Chili ; région administrative),spa,1:250000,,Relief représenté par des hachures et des points cotés,10-12-19-02,11280/e6be0fe4,,,,,,,1923,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
181174499,Plano topográfico y geológico de la Republica de Chile por A. Pissis,Pissis,Pierre Joseph Aimé,,78 x 55 cm chacune,Coquimbo (Chili ; région administrative),spa,1:250000,,Relief représenté par des hachures et des points cotés,10-12-19-03,11280/1f43a952,,,,,,,1923,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
181177803,Plano topográfico y geológico de la Republica de Chile por A. Pissis,Pissis,Pierre Joseph Aimé,,78 x 55 cm chacune,Coquimbo (Chili ; région administrative),spa,1:250000,Dirección de Obras Públicas. Inspección General de Geografía,Relief représenté par des hachures et des points cotés,10-12-19-04,11280/bee3a46b,,,,,,,1923,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
181177803,Plano topográfico y geológico de la Republica de Chile por A. Pissis,Pissis,Pierre Joseph Aimé,,78 x 55 cm chacune,Coquimbo (Chili ; région administrative),spa,1:250000,Dirección de Obras Públicas. Inspección General de Geografía,Relief représenté par des hachures et des points cotés,10-12-19-05,11280/fd396be0,,,,,,,1923,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
181177803,Plano topográfico y geológico de la Republica de Chile por A. Pissis,Pissis,Pierre Joseph Aimé,,78 x 55 cm chacune,Coquimbo (Chili ; région administrative),spa,1:250000,Dirección de Obras Públicas. Inspección General de Geografía,Relief représenté par des hachures et des points cotés,10-12-19-04,11280/bee3a46b,,,,,,,1923,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
181177803,Plano topográfico y geológico de la Republica de Chile por A. Pissis,Pissis,Pierre Joseph Aimé,,78 x 55 cm chacune,Coquimbo (Chili ; région administrative),spa,1:250000,Dirección de Obras Públicas. Inspección General de Geografía,Relief représenté par des hachures et des points cotés,10-12-19-05,11280/fd396be0,,,,,,,1923,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
181199351,Plano topográfico y geológico de la Republica de Chile por A. Pissis,Pissis,Pierre Joseph Aimé,,78 x 55 cm chacune,Aconcagua (Chili ; région administrative),spa,1:250000,Dirección de Obras Públicas. Inspección General de Geografía,Relief représenté par des hachures et des points cotés,10-12-19-06,11280/f64f522c,,,,,,,1922,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
181199351,Plano topográfico y geológico de la Republica de Chile por A. Pissis,Pissis,Pierre Joseph Aimé,,78 x 55 cm chacune,Aconcagua (Chili ; région administrative),spa,1:250000,Dirección de Obras Públicas. Inspección General de Geografía,Relief représenté par des hachures et des points cotés,10-12-19-07,11280/719a66e6,,,,,,,1922,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
181199351,Plano topográfico y geológico de la Republica de Chile por A. Pissis,Pissis,Pierre Joseph Aimé,,78 x 55 cm chacune,Aconcagua (Chili ; région administrative),spa,1:250000,Dirección de Obras Públicas. Inspección General de Geografía,Relief représenté par des hachures et des points cotés,10-12-19-06,11280/f64f522c,,,,,,,1922,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
181199351,Plano topográfico y geológico de la Republica de Chile por A. Pissis,Pissis,Pierre Joseph Aimé,,78 x 55 cm chacune,Aconcagua (Chili ; région administrative),spa,1:250000,Dirección de Obras Públicas. Inspección General de Geografía,Relief représenté par des hachures et des points cotés,10-12-19-07,11280/719a66e6,,,,,,,1922,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
181211742,Plano topográfico y geológico de la Republica de Chile por A. Pissis,Pissis,Pierre Joseph Aimé,,78 x 55 cm chacune,Santiago (Chili ; région)#Valparaíso (Chili ; région),spa,1:250000,Dirección de Obras Públicas. Inspección General de Geografía,Relief représenté par des hachures et des points cotés,10-12-19-08,11280/5c908412,,,,,,,1922,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
181211742,Plano topográfico y geológico de la Republica de Chile por A. Pissis,Pissis,Pierre Joseph Aimé,,78 x 55 cm chacune,Santiago (Chili ; région)#Valparaíso (Chili ; région),spa,1:250000,Dirección de Obras Públicas. Inspección General de Geografía,Relief représenté par des hachures et des points cotés,10-12-19-09,11280/5e2de9ac,,,,,,,1922,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
181211742,Plano topográfico y geológico de la Republica de Chile por A. Pissis,Pissis,Pierre Joseph Aimé,,78 x 55 cm chacune,Santiago (Chili ; région)#Valparaíso (Chili ; région),spa,1:250000,Dirección de Obras Públicas. Inspección General de Geografía,Relief représenté par des hachures et des points cotés,10-12-19-08,11280/5c908412,,,,,,,1922,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
181211742,Plano topográfico y geológico de la Republica de Chile por A. Pissis,Pissis,Pierre Joseph Aimé,,78 x 55 cm chacune,Santiago (Chili ; région)#Valparaíso (Chili ; région),spa,1:250000,Dirección de Obras Públicas. Inspección General de Geografía,Relief représenté par des hachures et des points cotés,10-12-19-09,11280/5e2de9ac,,,,,,,1922,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
181093413,"[Mapas de la Rejión Andina, escala de 1:250 000] [Cartografía levantada por] Vidal, Heuisler,Steffen,...[et al.]",,,"Chili, Comisión Chilena de Límites",57 x 77 cm,"Llanquihue (Chili ; province)#Andes de Patagonie (Argentine, Chili)#Llanquihue, Lago (Chili ; lac)",spa,1:250000,,"""Completado con los planos de la Oficina Hidrográfica, los de la Comision Arjentina de Limites, los datos de hijuelacion del plano de la Gobernacion del Chubut de Wilkinson i Lefrançois (1903) i otros.""",10-12-20-01,11280/3db978f6,,,,,,,1906,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
181093871,"[Mapas de la Rejión Andina, escala de 1:250 000] [Cartografía levantada por] Barrios 1900, Moreno 1898",Barrios,,,60 x 89 cm,"Andes de Patagonie (Argentine, Chili)#Buenos Aires, Lago (Argentine, Chili ; lac)",spa,1:250000,,"""Completado con los planos de la Comision Arjentina de Limites i los datos de hijuelacion del plano de la Division de Tierras i Colonias (1904).""",10-12-20-02,11280/3182a56b,,,,,,,1906,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
181094487,"[Mapas de la Rejión Andina, escala de 1:250 000] [Cartografía levantada por] Michell 1898-1902, Moreno 1898-99",Moreno,,,56 x 77 cm,"Andes de Patagonie (Argentine, Chili)#Magallanes (Chili ; province)",spa,1:250000,,"""Completado con los planos de la Comision Arjentina de Limites i el plano del territorio de Santa Cruz de la Division de Tierras i Colonias (1904).""",10-12-20-03,11280/d1fa8284,,,,,,,1906,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
181090546,Departamento de tierras y colonizacion Servicio de Mensura y Clasificacion de Tierras,,,"Chili, Servicio de Mensura y Clasificación de Tierras",55 x 38 cm,Chili,spa,1:1000000,,"Indique les limites nord et sud de la zone d'interdiction de la loi du 4 aout 1874, portant sur les titres de propriété. Texte de la loi présent en bas de la carte.",10-12-21-01,11280/f22012fb,,,,,,,1928,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,Reserved
178199249,Voyage annuel autour du monde en dix mois Itinéraire adopté pour le premier voyage (1877) gravé par J. Geisendörfer,,,,27 x 43 cm,,fre,1:111000000,,,10-14-01-01,11280/6a073230,,,,,,,1877,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
178203556,Mappemonde en deux hémisphères accompagnée de vues comparatives de la hauteur des principales montagnes et de la longueur des principaux fleuves gravé par Endler,Endler,,,28 x 38 cm,Cartes du monde,fre,1:100000000,Yves et Barret,Carte composée de deux vues du globe : nouveau continent et ancien continent#Sur les bords en haut : Tableau de comparaison des plus longs fleuves#Sur les bords en bas : Tableau de comparaison des plus hautes montagnes,10-14-01-02,11280/37df26b3,,,,,,,1800,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
178654671,Planisphère physique E. Desbuissons,Desbuissons,Louis Édouard,,35 x 46 cm,,fre,1:100000000,Bertaux,"représente les reliefs continentaux et les courants marins#Marge en haut à gauche : ""atlas Grosselin-Delamarche""",10-14-01-03,11280/77c8e45c,,,,,,,1800,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
148254691,Planisphère montrant la répartition du globe terrestre entre les 24 fuseaux horaires Service géographique des colonies,,,,40 x 53 cm,,fre,1:111000000,Service géographique des colonies,,10-14-01-04,11280/34b9ea06,,,,,,,1900,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
12712893X,Planisphère des fuseaux horaires dressée d'après les documents fournis par le bureau des longitudes,,,"Ministère de la Marine, Service Hydrographique",53 x 73 cm,,fre,1:72500000,,Prix : Un Franc,10-14-01-05,11280/af44ad80,,,,,,,1917,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
180915622,Planisphère dessiné par le Capitaine d'Izarny-Gargas,Izarny-Gargas,Raymond d',,60 x 80 cm,,fre,1:57000000,,"Représente les reliefs continentaux, les frontières d'Etats et les courants marins#Marge en haut à droite : ""Géographie""",10-14-01-06,11280/ce19caea,,,,,,,1903,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
178726265,"Les cinq parties du monde planisphère comprenant toutes les possessions coloniales, chemins de fer, lignes de navigation, principales lignes télégraphiques, câbles A. Taride",,,A. Taride,97 X 128 cm,,fre,1:34000000,Taride,Cartons : Pôle nord au 1:60 000 000 et du Pôle sud au 1:120 000 000#Carton : Principales lignes télégraphiques et cables sous-marins#Carton : 15 zones du monde détaillées,10-14-01-07,11280/3126523d,,,,,,,1900,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
182682315,Les câbles anglais Léon de Montarlot,Montarlot,Léon de,,29 x 40 cm,Cartes du monde,fre,1:80000000,,"tiré de la revue : Le Monde illustré, 09/12/1899, 43e année, n°2228, p.473#Planisphère où l'on peut voir les lignes télégraphiques anglaises, les lignes françaises et les lignes françaises projetées",10-14-02-01,11280/36c0aab1,,,,,,,1899,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
182686884,Carte des communications télégraphiques par Henri Mager,Mager,Henri,,29 x 50 cm,Cartes du monde,fre,1:70000000,,"Planisphère où l'on peut voir les lignes télégraphiques anglaises, françaises, et autres.",10-14-02-02,11280/c527ef7c,,,,,,,1900,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
182689433,"Album des services maritimes postaux français et étrangers avec notices commerciales sur les principaux ports français et étrangers comprenant 8 grandes cartes, 24 pages de notices, un index et 2 grandes cartes annexes",Jaccottey,Paul,,69 x 110,Cartes du monde,fre,1:40000000,,"En bas du document, 2 index : Pays pour lesquels il peut être envoyé des télégrammes et des taxe minima par mot. Principales communications télégraphiques terrestres et sous-marines du globe.",10-14-02-03,11280/c8352e17,,,,,,,1892,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
178728012,Planisphère des croyances religieuses et des missions chrétiennes Valérien Groffier,Groffier,Valérien,,chaque flle 95 X 68 cm,,fre,1:37000000,,Nombreux tableaux statistiques sur les religions dans le monde,10-14-03-01,11280/28a62bbd,,,,,,,1890,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
178728012,Planisphère des croyances religieuses et des missions chrétiennes Valérien Groffier,Groffier,Valérien,,chaque flle 95 X 68 cm,,fre,1:37000000,,Nombreux tableaux statistiques sur les religions dans le monde,10-14-03-01,11280/28a62bbd,,,,,,,1890,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
175704821,Missions catholiques des pays scandinaves dessinée et gravée par R. Hausermann,,,,100 x 74 cm,Scandinavie,fre,1:2200000,,"Indique les vicariats apostoliques du Danemark, de Suède et de Norvège#En cartons : ""Carte d'Islande"", ""Carte des îles Færöer"" et ""Plan de Copenhague""",10-14-03-03,11280/9d9885e7,10.34847/nkl.a896s3j9,,,,,,1909,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
178730335,L'Église catholique dans les Balkans dessiné et gravé par R. Hausermann,,,,100 x 75 cm,Balkans,fre,1:1850000,,"Indique les archidiocèses, diocèses et vicariats apostoliques des Balkans",10-14-03-04,11280/fbe82639,10.34847/nkl.5196j660,,,,,,1911,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
178772976,Missions catholiques aux Etats-Unis Dressée et gravée par R. Hausermann,,,,75 x 106 cm,États-Unis,fre,1:5000000,,"Indique les archidiocèses, diocèses et vicariats apostoliques",10-14-03-05,11280/d7cbf935,,,,,,,1900,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
17877331X,Le Canada catholique gravé par R. Hausermann,,,,65 x 100 cm,Canada,fre,1:6300000,Œuvre de la propagation de la foi],,10-14-03-06,11280/6d35740e,,,,,,,1893,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
178777811,Carte des missions catholiques au Japon Adrien Launay,Launay,Adrien,,106 x 75 cm,Japon,fre,1:2200000,Œuvre de la propagation de la foi],"Cartons : ""Archipel des îles Kouriles"", au 1:4 000 000 ; ""Carte d'ensemble de l'empire du Japon"", au 1:15 000 000 ; ""Archipel des îles Riu-Kiu"", au 1:4 000 000""#Supplément au journal : ""Les Missions catholiques"", 1898",10-14-03-07,11280/c2fc16fc,,,,,,,1898,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
178785024,Carte des missions catholiques en Chine Adrien Launay,Launay,Adrien,,106 x 75 cm,Chine,fre,1:5500000,Œuvre de la propagation de la foi],"Tableau statistique : ""Tableau de l'état des missions catholiques en Chine""#Supplément au journal : ""Les Missions catholiques"", 1890",10-14-03-08,11280/4c819b41,,,,,,,1890,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
178855219,L'église catholique en Chine dessiné et gravé par R. Hausermann,,,,106 x 75 cm chaque flle,Chine,fre,1:3000000,Œuvre de la propagation de la foi],"feuille ""partie occidentale"" supplément au journal Les missions catholiques - 1913#feuille ""partie orientale"" supplément au journal Les missions catholiques - 1912#Indique les vicariats et préfectures apostoliques en Chine#Supplément au journal : ""Les Missions catholiques"", 1913",10-14-03-09,11280/8094e2da,,,,,,,1913,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
178855219,L'église catholique en Chine dessiné et gravé par R. Hausermann,,,,106 x 75 cm chaque flle,Chine,fre,1:3000000,Œuvre de la propagation de la foi],"feuille ""partie occidentale"" supplément au journal Les missions catholiques - 1913#feuille ""partie orientale"" supplément au journal Les missions catholiques - 1912#Indique les vicariats et préfectures apostoliques en Chine#Supplément au journal : ""Les Missions catholiques"", 1913",10-14-03-09,11280/8094e2da,,,,,,,1913,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
178895261,Les missions catholiques dans l'Indo-Chine française Adrien Launay,Launay,Adrien,,90 x 64 cm,Indochine française,fre,1:2000000,,"Statistiques : ""Populations chrétiennes""#Supplément au journal : ""Les Missions catholiques"", février 1889",10-14-03-11,11280/b39fb30b,,,,,,,1888,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
178896705,"Carte des missions catholiques du Siam, de la Birmanie et du Laos dessiné et gravé par R. Hausermann",,,,104 x 75 cm,Indochine française#Thaïlande#Birmanie,fre,1:3000000,Œuvre de la propagation de la foi],"Indique les évêchés et vicariats apostoliques#Supplément au journal : ""Les Missions catholiques"", 1904",10-14-03-12,11280/997428ff,,,,,,,1904,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
178897272,Carte de l'Inde ecclésiastique dessiné et gravé par R. Hausermann,,,,100 x 75 cm,"Inde#Bengale, Golfe du",fre,1:4400000,Œuvre de la propagation de la foi],"Indique les archidiocèses et diocèses, vicariats et préfectures apostoliques#Supplément au journal : ""Les Missions catholiques"", 1907",10-14-03-13,11280/6cbd0cd4,,,,,,,1907,http://purl.org/coar/resource_type/c_12cd,northlimit=nan; southlimit=nan; westlimit=nan; eastlimit=nan,etalab-2.0
